date,campaign_id,campaign_name,adset_name,ad_name,account_name,country,clicks,imps,spend,purchase_total,purchase_total_value,CTR
2024-01-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,6f61048d0477b0b2e0f1f713141400e32656adf8f392dfbb0f6ce6b05022b4d2,d84e0073d920a6491c0b41f7721c568d5c3772d2e981ebe2c264c80c9f948dcc,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,17,3043,24.35,1,100.79,0.5586592178770949
2024-01-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,36cff485a03916dc16072e0a750ad62f741043d5fdb1e403b52a24e771e16ee8,e1e02a5456caf206ab069339a898080b73ab4920794baccbc5bb6d9d90c6ed1e,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,167,27746,127.3,3,230.2,0.6018885605132271
2024-01-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,e4cec21a3c09eb9c89637f1e2e0f87dc7fafeba18aa3e32e2c731ee0d5e92432,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,10,1410,10.34,1,105.6,0.7092198581560284
2024-01-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,a6c886b280c9c1451f60b27c7ffd863a1509cc824f5dc6effa2a95cc0c27b802,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,38,3312,19.32,1,158.8,1.147342995169082
2024-01-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,a785ec3f94800dbc062710d02278893ff09e21c0283206d7a9ea9b41daf52ff9,d68b98d703b58ec890a94abaf3efcab0f72d507c259e9b13302a6500f7d2c77a,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,12,1443,15.05,2,22.0,0.8316008316008316
2024-01-02,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,26,2251,26.12,2,126.0,1.1550422034651266
2024-01-02,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,58,4825,57.27,1,50.93,1.2020725388601037
2024-01-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,fdc27e47832686d7d6794db177fa8a4110cd9461b5e0c5afd62a741328d4af64,04be977bda7fd64c9ab1f09cc4fa6c35cd0f272baea9b7cb88cdb7091d42beb7,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,4,2110,16.02,1,73.55,0.1895734597156398
2024-01-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,fdc27e47832686d7d6794db177fa8a4110cd9461b5e0c5afd62a741328d4af64,423fe9a91ce4251b8905e6463af36b5bd25115c5201cd3e0317ddd1eef7f5425,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,11,7636,51.69,1,48.25,0.144054478784704
2024-01-02,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,8c0e1ec0cbddbdd7c5809503a89a3aa3d2408d90b9304b37f1d3dc92c55769f3,0cdfeea0bef7d246edc73818365945f0db7664d1a6d33ca4a63666aad8c06c04,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,98,14045,86.69,2,132.95,0.6977572089711641
2024-01-02,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,36cff485a03916dc16072e0a750ad62f741043d5fdb1e403b52a24e771e16ee8,b56f5d504c589ef593e95ade407f1b2398830fd922702877fa72eaf7f50bf6de,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,17,1766,17.84,2,195.0,0.9626274065685164
2023-06-27,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,355,35299,306.14,6,716.2,1.0056942123006318
2023-06-27,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,bdc864d9c618a04f8749e1276004ef946d330223f3719a1243607b34a70c0080,a0715ac7a76110cd679b5b924c41bb5282d94572cebe85ac30c7c393b0091548,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,15,1060,6.5,1,131.77,1.4150943396226416
2023-06-27,23855031716730245,f8f96e471cec8f75e9faea9edc5fd2016dcb3e1bf0281f988e5caccd13768503,152956735a77181aa853263ad957d6b8a94a5428cd90d2c7e8df249c85fd9fec,1b27cadd89117e3651eafaf81ad5f7459f9ce691f35aaeace0c0a4962cf089cb,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,119,18065,135.74,3,361.8,0.658732355383338
2023-06-27,23855031716730245,f8f96e471cec8f75e9faea9edc5fd2016dcb3e1bf0281f988e5caccd13768503,152956735a77181aa853263ad957d6b8a94a5428cd90d2c7e8df249c85fd9fec,088350386737f28eddcfe2c98a827f27382383883719cd7414eb255f0b747102,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,0,222,1.99,3,207.9,0.0
2023-06-27,23855029991160245,f616486f0018cfb550dd403a2d702fdc092213f318be148b21661087cfe33049,0a324cf86de0b19b7b676120c54084dcd8fcc552d299fced4e35820bb049e53f,0bd5c20ac8b04d7b323f55a0ee364b3b0bd48017e94f974893557f962d9c3e0b,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,8,2588,27.5,1,25.54,0.3091190108191654
2023-06-27,23855029991160245,f616486f0018cfb550dd403a2d702fdc092213f318be148b21661087cfe33049,0a324cf86de0b19b7b676120c54084dcd8fcc552d299fced4e35820bb049e53f,54386f5875ab8cb14c82ccd246a1fe9031f294619a343f73dcff06976ee413f8,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,7,2457,26.6,1,72.73,0.2849002849002849
2023-06-27,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,5de90d4af5e93f22b60ebb44e89a8b35262f059bb488751664aaeb27eab7900b,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,13,5263,33.12,2,118.8,0.2470074102223066
2023-06-27,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,7317a75a058c164d19da82ff6e1b43f1298bc5807755cb494c594da26ff4ac63,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,59,6689,85.01,1,80.69,0.8820451487516818
2023-06-27,23853542091740245,1210c32753a596b879f66072960cf4a10c2308e492ab712afb8639e2d911e2ee,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,f37eac43035923b9e67e8e785d4330e158d143f22f721dbb7913abef3dc6df67,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,23,2913,22.08,2,100.1,0.789564023343632
2023-06-27,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,3d4d8e174abac7af4ab33673a39fec1e0f132e685a71e287f341e36955fbc362,a360ecbbec37591f4c65f5a8fa3029401de0217e4d90d653c6dd7b1914a45e9d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,46,3351,16.7,3,261.6,1.3727245598328857
2023-06-27,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,92cdd8a7959c739d42994043a3d2943d15166538855a2cccafad49415d7e931a,2fb0b1f5eb0cfbb02271cf49306b6fceeddbfe61d5d82e7caf5fb87f3bd74b8b,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,97,18167,104.83,1,55.2,0.5339351571530797
2023-06-27,23855029991160245,f616486f0018cfb550dd403a2d702fdc092213f318be148b21661087cfe33049,0a324cf86de0b19b7b676120c54084dcd8fcc552d299fced4e35820bb049e53f,d3ab5eb335b62dd00341b000f89ca67be8866b03bb8ac8b048c2aedc5f9af965,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,2,980,9.1,3,300.3,0.2040816326530612
2023-06-27,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,bfd0d7a7866e95d646604fbf27fb5ce61c534d78d30c42c388ee9701b2696a2a,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,8,6433,34.87,1,251.68,0.1243587750660656
2023-01-01,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,8d713347a6453ef176b406c004d4808cd1b2b910f482da7e965c1bbe8cb55e7d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,19,3005,19.29,1,71.98,0.632279534109817
2023-01-01,23852289888660245,38c5ebb2dd36f5c8a1011194f1364427ef5bee5dda0604d0e53a456f4a8b6340,d1880ad017c18e7ccdaa56ae919b9d3795f348478d1fe1886f1fdc41244a63c9,1417956085a5ca7fa1272f8a9e27f86feae9edf182b6edd842255b034151ebce,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,33,6975,32.05,1,155.4,0.4731182795698925
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,47,1336,37.28,1,10.0,3.5179640718562872
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,22e557b237d5941b775d2c240fe4151b9c8f4926a54bc4ef8478ba744ca20973,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,d5a79707c0bb522e0de814a42fc80baa78e3bec1267720418c8c4c019d53a1fa,1,65,1.33,1,10.0,1.5384615384615383
2024-12-19,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,923b44abf8264525fec91f5d8993e588cba8622aceb37d2bdf4e8a131d092402,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,87,3914,76.814895,1,49.0,2.2227899846704138
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,54,2010,84.494479,2,20.0,2.686567164179104
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,413,13204,518.66,13,130.0,3.1278400484701603
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,58d9e33c417379bdf294f2e6907c186c529d7691e73867a82207314837701bea,3,352,9.76,1,10.0,0.8522727272727272
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,12,551,19.854003,1,10.0,2.177858439201452
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,0f7f8498767fbe006d3ef3045603a779fca21308dec4b6f992d5512a145457fe,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,35,1328,51.36,1,10.0,2.635542168674699
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,81,1877,71.82,2,20.0,4.315396909962707
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,613c0e36acaa2ffad731fc0824c05107a8ce587122f5a2e08295c7f760fc05f7,1,41,0.59,1,10.0,2.4390243902439024
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,c9f1174ac28607d9475d94a0cd1ec612a3342c1b9d235b0f0917745a479aed54,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,37,2272,54.67,1,10.0,1.6285211267605633
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,570,22143,1248.64,25,250.0,2.5741769407939303
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,613c0e36acaa2ffad731fc0824c05107a8ce587122f5a2e08295c7f760fc05f7,13,593,16.335066,1,10.0,2.1922428330522767
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,22e557b237d5941b775d2c240fe4151b9c8f4926a54bc4ef8478ba744ca20973,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,17,751,21.48,1,10.0,2.263648468708389
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,f078492902275dd3cfc4e676148aea2ee4f88b88e4886f6628d3bfdb6eb5df20,11,329,5.558187,1,10.0,3.343465045592705
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,33,1113,37.97,1,47.56,2.964959568733154
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,b6f6be2f58c911caf6d924b1c1c6b7a4b26d93e3622b0e595ce170af77889961,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,38,2665,95.52,3,30.0,1.425891181988743
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,58d9e33c417379bdf294f2e6907c186c529d7691e73867a82207314837701bea,18,437,12.186319,1,10.0,4.118993135011442
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,8cbbdb62f7b703b2178e22c56e2fd7b54647130e15242bac89b94f95970c930e,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,f078492902275dd3cfc4e676148aea2ee4f88b88e4886f6628d3bfdb6eb5df20,3,129,2.249641,1,10.0,2.3255813953488373
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,40,1486,85.34,3,30.0,2.6917900403768504
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,c9f1174ac28607d9475d94a0cd1ec612a3342c1b9d235b0f0917745a479aed54,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,6,512,9.55,1,10.0,1.171875
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,23,764,25.16,1,10.13,3.0104712041884816
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,c9f1174ac28607d9475d94a0cd1ec612a3342c1b9d235b0f0917745a479aed54,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,58d9e33c417379bdf294f2e6907c186c529d7691e73867a82207314837701bea,3,284,4.88,1,10.0,1.056338028169014
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,40,1213,42.54,2,20.0,3.297609233305853
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,43,1578,50.33,4,40.0,2.7249683143219268
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,8cbbdb62f7b703b2178e22c56e2fd7b54647130e15242bac89b94f95970c930e,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,57,1625,64.099764,1,10.0,3.507692307692308
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,d5a79707c0bb522e0de814a42fc80baa78e3bec1267720418c8c4c019d53a1fa,3,215,3.338911,1,10.0,1.3953488372093024
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,108,2789,89.140931,3,30.0,3.872355683040516
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,32,1440,33.988916,1,10.0,2.2222222222222223
2024-12-19,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,226,7384,405.28,7,70.0,3.0606717226435536
